SUJANATWR,EQ,11.65,11.7,10.9,11.05,10.95,11.15,58345,653765.45,04-APR-2016,110,INE333I01036,
SUJANAUNI,EQ,1.3,1.4,1.25,1.35,1.35,1.3,12717,16852.6,04-APR-2016,20,INE216G01011,
SUMEETINDS,EQ,11.5,11.7,11.05,11.5,11.5,11.35,166804,1913373.05,04-APR-2016,445,INE235C01010,
SUMMITSEC,EQ,284.1,292,282.05,283.3,283.35,282.05,404,115660.1,04-APR-2016,42,INE519C01017,
SUNCLAYLTD,EQ,2066.35,2134.8,2066.3,2116.5,2076,2116.35,487,1020713.75,04-APR-2016,147,INE105A01035,
SUNDARAM,EQ,2.45,2.45,2.3,2.4,2.45,2.35,42226,100261.15,04-APR-2016,47,INE108E01023,
SUNDARMFIN,EQ,1289,1289.05,1260,1283.3,1285,1270.2,48880,62066414.3,04-APR-2016,1396,INE660A01013,
SUNDRMBRAK,EQ,272.75,272.75,261.2,268.5,269.9,261.9,782,209491.3,04-APR-2016,26,INE073D01013,
SUNDRMFAST,EQ,171.05,174.9,170,171.75,171.5,170.7,46343,7983128.7,04-APR-2016,1623,INE387A01021,
SUNFLAG,EQ,20,22,20,21.8,21.85,20.05,208272,4445888.75,04-APR-2016,753,INE947A01014,
SUNILHITEC,EQ,229.95,239.6,227.1,236.8,238.3,226.6,145540,34194322.85,04-APR-2016,4726,INE305H01010,
SUNPHARMA,EQ,817.2,821,811.1,815.05,814,815.1,1239310,1010375333.5,04-APR-2016,54003,INE044A01036,
SUNTECK,EQ,222.6,225,220,221.35,222,222.85,22824,5098989,04-APR-2016,367,INE805D01026,
SUNTV,EQ,374.05,380,373.45,374.85,374,377.65,286600,107756084.8,04-APR-2016,8990,INE424H01027,
SUPERHOUSE,EQ,140,158.8,137.05,155.45,152.1,137.3,42272,6482096.65,04-APR-2016,770,INE712B01010,
SUPERSPIN,EQ,6.45,6.55,6.3,6.35,6.3,6.45,20817,133657.35,04-APR-2016,49,INE662A01027,
SUPPETRO,EQ,112,112,109.7,110.5,110.15,110.45,9272,1022908,04-APR-2016,241,INE663A01017,
SUPRAJIT,EQ,133.5,134.5,130.95,132.45,132,133.55,82181,10920555.05,04-APR-2016,425,INE399C01030,
SUPREMEIND,EQ,750,754,726.7,737.7,741,744.35,22122,16307159.7,04-APR-2016,2499,INE195A01028,
SUPREMEINF,EQ,105.2,106.2,100.25,104.7,103.7,104.25,135785,14028085.65,04-APR-2016,1771,INE550H01011,
SUPREMETEX,EQ,3.35,3.6,3.35,3.45,3.45,3.5,25416,86409.6,04-APR-2016,39,INE651G01027,
SURANAIND,EQ,7.05,7.05,6.8,7,7,7.1,22989,160953.4,04-APR-2016,46,INE659D01019,
SURANASOL,EQ,22.55,23,22.05,22.6,22.6,22.25,24764,557684,04-APR-2016,154,INE272L01022,
SURANAT&P,EQ,5.2,5.3,5.2,5.2,5.2,5.2,7905,41156.3,04-APR-2016,7,INE130B01031,
SURYAJYOTI,EQ,7.5,7.9,6.25,7.15,7.15,7.75,28993,202923.55,04-APR-2016,80,INE411C01017,
SURYALAXMI,EQ,109.2,109.5,101.95,103.2,103.7,104.85,12192,1259668.9,04-APR-2016,109,INE713B01026,
SURYAROSNI,EQ,147.7,149.85,146,147.6,147.4,146.9,167545,24766467.6,04-APR-2016,3690,INE335A01012,
SUTLEJTEX,EQ,456,490,456,485.05,485,465.5,5694,2719505.95,04-APR-2016,503,INE645H01019,
SUVEN,EQ,192.9,196.2,189.85,190.25,190.5,192.75,328682,63014850.9,04-APR-2016,5695,INE495B01038,
SUZLON,EQ,14.3,14.35,14.05,14.25,14.3,14.15,14662856,208471746.85,04-APR-2016,7987,INE040H01021,
SVOGL,BE,4,4.3,4,4.3,4.3,4.1,10785,45932,04-APR-2016,27,INE756B01017,
SWANENERGY,EQ,60.7,61.3,60.1,60.6,60.9,60.45,260935,15772035.55,04-APR-2016,1130,INE665A01038,
SWARAJENG,EQ,885,910,874.05,890.3,910,878.5,2127,1884114.45,04-APR-2016,196,INE277A01016,
SWELECTES,EQ,384,386.85,380,383.95,383.1,382.3,2648,1015309.35,04-APR-2016,89,INE409B01013,
SYMPHONY,EQ,2525,2559.9,2361.15,2418.15,2414,2501.9,43533,107250386.35,04-APR-2016,6756,INE225D01027,
SYNCOM,EQ,6.9,7.4,6.9,7.4,7.4,6.75,470386,3445921.75,04-APR-2016,525,INE602K01014,
SYNDIBANK,EQ,72.4,73.2,69.15,69.6,69.75,71.25,3447184,243032231.5,04-APR-2016,11022,INE667A01018,
SYNGENE,EQ,383.05,384.8,366.5,368.95,369.45,379.45,159747,59585238.65,04-APR-2016,4938,INE398R01022,
TAINWALCHM,EQ,36.05,37.95,36.05,37.8,37.8,35.5,1036,37611.55,04-APR-2016,5,INE123C01018,
TAJGVK,EQ,73.5,75.75,73.5,74.9,75.3,73.9,17920,1337536.75,04-APR-2016,398,INE586B01026,
TAKE,EQ,142.2,144,140.65,141.75,141.2,142,143687,20398400.65,04-APR-2016,3474,INE142I01023,
TALBROAUTO,EQ,95.4,103.4,95.4,102.45,102.65,95.8,51772,5231061.65,04-APR-2016,765,INE187D01011,
TALWALKARS,EQ,192.3,193,189.45,190.8,190,190.9,44737,8572363.4,04-APR-2016,677,INE502K01016,
TANLA,EQ,39,39.55,37.7,39,38.9,38.5,355208,13681592.4,04-APR-2016,1388,INE483C01032,
TANTIACONS,EQ,17.85,18.6,16.2,18.5,18.5,18.35,5655,99182.95,04-APR-2016,68,INE388G01018,
TARAJEWELS,EQ,42.75,43.15,41.5,42.9,43,41.8,41134,1754733.05,04-APR-2016,303,INE799L01016,
TARAPUR,EQ,4.9,5.2,4.9,5,4.9,5.2,4349,21800.45,04-APR-2016,28,INE747K01017,
TARMAT,EQ,20.2,22.9,20.2,22.8,22.8,21.4,15,321.2,04-APR-2016,6,INE924H01018,
TATACHEM,EQ,370.7,373.7,366,368.7,369.25,369.6,126333,46644800.1,04-APR-2016,3851,INE092A01019,
TATACOFFEE,EQ,92.05,95.6,91.1,94.95,94.45,91.95,1121738,105734522.9,04-APR-2016,8741,INE493A01027,
TATACOMM,EQ,385.95,389.45,382.95,386.45,385.5,384.1,166495,64243489.4,04-APR-2016,4443,INE151A01013,
TATAELXSI,EQ,1918.5,1929.9,1905.1,1910.9,1910.1,1904.55,259018,496234299.95,04-APR-2016,12064,INE670A01012,
TATAGLOBAL,EQ,122.85,123.45,120.75,121.2,120.85,122.55,831737,101324679.05,04-APR-2016,5675,INE192A01025,
TATAINVEST,EQ,477.85,492.95,475.55,487.45,487.8,478,10084,4888053.65,04-APR-2016,532,INE672A01018,
TATAMETALI,EQ,97.45,101.5,97.25,99.25,99.5,96.8,235241,23529502.95,04-APR-2016,3146,INE056C01010,
TATAMOTORS,EQ,385.95,391,382.4,388.4,387.4,379.65,6011729,2328038453.3,04-APR-2016,96258,INE155A01022,
TATAMTRDVR,EQ,288.8,289.45,281.8,285.6,285.5,286.05,2518938,719013517.4,04-APR-2016,39506,IN9155A01020,
TATAPOWER,EQ,65.85,69.75,65.7,68.3,68.2,65.2,9789614,664625351.1,04-APR-2016,27902,INE245A01021,
TATASPONGE,EQ,474.9,501.4,470,489.95,489,472,1095002,537660289.45,04-APR-2016,24681,INE674A01014,
TATASTEEL,EQ,315.8,323.1,314.7,320.35,320.85,317.75,5167920,1656598714.3,04-APR-2016,50256,INE081A01012,
TBZ,EQ,58.7,59,58,58.3,58.6,58.45,117163,6843126.65,04-APR-2016,1007,INE760L01018,
TCFSL,N8,1095,1095,1095,1095,1095,1090,100,109500,04-APR-2016,2,INE306N07BM6,
TCI,EQ,281.85,282,276,277.4,276.3,277.5,41126,11451197.55,04-APR-2016,7847,INE688A01022,
TCIDEVELOP,EQ,310.05,329.95,310.05,315.65,315.65,319.5,47,14737.85,04-APR-2016,6,INE662L01016,
TCIFINANCE,EQ,19.1,20.5,19.1,19.7,19.7,19.45,4664,93274.5,04-APR-2016,16,INE911B01018,
TCS,EQ,2456,2488,2447,2471.25,2476.4,2453.9,876176,2157634013.4,04-APR-2016,56839,INE467B01029,
TDPOWERSYS,EQ,211,215,208.8,209.35,209,210.85,6605,1394101.5,04-APR-2016,180,INE419M01019,
TEAMLEASE,EQ,904.4,915,895.05,899.85,896,904.85,28919,26166896.6,04-APR-2016,1152,INE985S01024,
TECHM,EQ,468,474,466.2,470.55,471,463.1,1708093,804180489.9,04-APR-2016,45303,INE669C01036,
TECHNO,EQ,539.95,545,538,543.2,540,535.35,7055,3835279.35,04-APR-2016,217,INE286K01024,
TECHNOFAB,EQ,148,148,143.2,144.5,144.5,145.55,1367,199206.3,04-APR-2016,51,INE509K01011,
TEXINFRA,EQ,30.9,31.8,30.7,31.4,31.2,30.85,53672,1680001.1,04-APR-2016,255,INE435C01024,
TEXMOPIPES,EQ,22.75,23.4,22.65,22.95,23.35,22.55,20127,462460.45,04-APR-2016,115,INE141K01013,
TEXRAIL,EQ,104.5,104.8,102.5,102.75,103.05,103.85,61185,6323935.45,04-APR-2016,892,INE621L01012,
TFCILTD,EQ,43.65,44.5,43.5,44.15,44,43.25,139247,6137700.55,04-APR-2016,863,INE305A01015,
TGBHOTELS,EQ,70.5,72,70,71.2,71.7,70.25,11904,844885.55,04-APR-2016,272,INE797H01018,
THANGAMAYL,EQ,183,186,183,185.3,186,185,148,27335.2,04-APR-2016,15,INE085J01014,
THEMISMED,EQ,390.65,390.65,371,372.4,372,395.45,3154,1202078.25,04-APR-2016,106,INE083B01016,
THERMAX,EQ,763.95,788,762,778.6,772,757.65,17087,13243239.5,04-APR-2016,1227,INE152A01029,
THIRUSUGAR,EQ,71.4,75.15,70.5,75,75,68.35,130759,9738680.65,04-APR-2016,1075,INE409A01015,
THOMASCOOK,EQ,189.15,191.65,187.3,188.3,188,189.15,67919,12839862.45,04-APR-2016,2115,INE332A01027,
TI,EQ,17.5,17.75,17.1,17.4,17.4,17.55,132158,2310256.8,04-APR-2016,771,INE133E01013,
TIDEWATER,EQ,6700,6700,6525,6566.8,6550,6569.2,1890,12434233.55,04-APR-2016,705,INE484C01022,
TIIL,EQ,210,214.4,206.15,212.25,212.05,205.75,23848,5038710.4,04-APR-2016,749,INE545H01011,
TIJARIA,EQ,6.3,6.3,5.6,6,6,5.75,1210,7370,04-APR-2016,6,INE440L01017,
TIL,EQ,355.9,371.3,352.5,366.65,371.3,350.9,12662,4596446.8,04-APR-2016,654,INE806C01018,
TIMETECHNO,EQ,47.35,49.2,47.2,48.75,48.75,46.95,255253,12376594.2,04-APR-2016,1041,INE508G01029,
TIMKEN,EQ,437,467,437,459.35,458.55,437.8,58441,26762297,04-APR-2016,2253,INE325A01013,
TINPLATE,EQ,67.1,68.75,67,67.6,67.65,67.1,81905,5552416.8,04-APR-2016,794,INE422C01014,
TIPSINDLTD,EQ,65.15,66.8,62.4,64,64,65.1,4024,261542.25,04-APR-2016,51,INE716B01011,
TIRUMALCHM,EQ,186,193,183.65,188.05,188.95,187.5,14344,2729081.25,04-APR-2016,495,INE338A01016,
TITAN,EQ,338.2,345.85,336.5,344.55,345,339.45,796436,273733450.35,04-APR-2016,36609,INE280A01028,
TNPETRO,EQ,20,20.75,20,20.65,20.7,20.45,23195,477713.55,04-APR-2016,149,INE148A01019,
TNPL,EQ,219.8,228,219.8,223.05,223.55,219.75,155630,34955487.1,04-APR-2016,2908,INE107A01015,
TNTELE,BE,2.95,2.95,2.8,2.85,2.8,2.85,2001,5802,04-APR-2016,5,INE141D01018,
TODAYS,EQ,3.5,3.5,3.5,3.5,3.5,3.35,200,700,04-APR-2016,1,INE944B01019,
TOKYOPLAST,EQ,45.3,47.4,45.3,47.35,47.35,45.15,8046,381034.5,04-APR-2016,83,INE932C01012,
TORNTPHARM,EQ,1369.9,1409.8,1358.5,1398.1,1400,1362.1,138935,192707082.55,04-APR-2016,12081,INE685A01028,
TORNTPOWER,EQ,229,239.7,229,233.05,232.45,228.8,1061263,248071419.15,04-APR-2016,15413,INE813H01021,
TPLPLASTEH,EQ,165.05,165.05,165,165,165,164.9,675,111375.05,04-APR-2016,3,INE413G01014,
TREEHOUSE,EQ,77.2,79.8,76.3,76.95,76.7,77,74582,5760722.45,04-APR-2016,1088,INE040M01013,
TRENT,EQ,1590,1612,1581.9,1599.9,1600,1599.05,2755,4406198.25,04-APR-2016,263,INE849A01012,
TRF,EQ,301.15,305,294.25,297,298,297.35,30283,9022950.5,04-APR-2016,1174,INE391D01019,
TRICOM,EQ,2.1,2.2,2,2.2,2.2,2.1,3815,7893,04-APR-2016,8,INE771B01032,
TRIDENT,EQ,52.35,52.35,51.1,51.4,51.4,51.85,292374,15112036.55,04-APR-2016,2842,INE064C01014,
TRIGYN,EQ,69.1,70.1,68,68.4,68,68.45,56808,3907435.2,04-APR-2016,404,INE948A01012,
TRIL,EQ,239.95,248,239.95,243.55,242,240.1,10115,2467552,04-APR-2016,391,INE763I01018,
TRITURBINE,EQ,96.6,101.35,96.6,100.15,100.3,96.6,65687,6531308.6,04-APR-2016,731,INE152M01016,
TRIVENI,EQ,52.75,53.4,51.25,51.55,51.5,52.8,1056493,55369354.35,04-APR-2016,4316,INE256C01024,
TTKHLTCARE,EQ,1039,1039,940.05,984.3,975,980.35,1019,1000534.9,04-APR-2016,73,INE910C01018,
TTKPRESTIG,EQ,4350,4440,4304,4400.3,4391.8,4347,3797,16669170.85,04-APR-2016,783,INE690A01010,
TTL,EQ,50.45,52.8,50.45,52.05,51.65,50.5,4336,225532.35,04-APR-2016,73,INE592B01016,
TTML,EQ,6.85,7,6.8,6.95,7,6.8,594908,4110740.35,04-APR-2016,709,INE517B01013,
TUBEINVEST,EQ,415,418.7,405,416.8,417,414.8,296525,121590637.3,04-APR-2016,1899,INE149A01025,
TULSI,EQ,2.5,2.75,2.5,2.75,2.75,2.5,1470,3836.5,04-APR-2016,8,INE474I01012,
TV18BRDCST,EQ,40.6,41.1,39.55,40,39.95,40.55,2299353,92093597.3,04-APR-2016,3334,INE886H01027,
TVSELECT,EQ,104.4,118.1,102.4,115.45,115.9,104.15,1190102,134912031.35,04-APR-2016,12922,INE236G01019,
TVSMOTOR,EQ,326.5,327.9,322.5,324.35,323.9,324.55,1317694,428065622.6,04-APR-2016,15808,INE494B01023,
TVSSRICHAK,EQ,2370,2370,2313.1,2337.6,2344.9,2328.15,2926,6822883.45,04-APR-2016,554,INE421C01016,
TVTODAY,EQ,313.85,328.9,311.1,321.05,321.25,312.25,210186,67381454.75,04-APR-2016,4184,INE038F01029,
TWL,EQ,95.1,95.6,93.5,94.4,94.1,94.5,466068,44043569.95,04-APR-2016,5610,INE615H01020,
UBHOLDINGS,EQ,19.55,20.75,19.55,19.95,20,19.55,94792,1903547.75,04-APR-2016,427,INE696A01025,
UBL,EQ,832,833,817.2,824.75,825,825.4,110588,91175634.95,04-APR-2016,7519,INE686F01025,
UCALFUEL,EQ,105.35,105.35,100.45,102.75,103,104.55,16090,1662349.15,04-APR-2016,346,INE139B01016,
UCOBANK,EQ,41.05,41.7,39.7,40.6,40.45,40.65,2367739,95989457.4,04-APR-2016,7122,INE691A01018,
UFLEX,EQ,176.75,180.4,176,179.5,180.2,175.9,179416,32070575.25,04-APR-2016,2054,INE516A01017,
UFO,EQ,439,489,439,479.9,483,439.1,72831,33307071,04-APR-2016,3171,INE527H01019,
UGARSUGAR,EQ,20.35,23,20.3,23,23,19.2,521382,11666642.35,04-APR-2016,2296,INE071E01023,
UJAAS,EQ,22.9,23.6,22.75,22.95,22.9,22.8,299163,6894559.6,04-APR-2016,583,INE899L01022,
ULTRACEMCO,EQ,3229.7,3229.7,3159.5,3170.85,3163.75,3203.7,131242,418086121.75,04-APR-2016,17282,INE481G01011,
UMANGDAIRY,EQ,66.45,66.85,63.55,65.45,65,64,11775,771237.15,04-APR-2016,100,INE864B01027,
UNICHEMLAB,EQ,223.9,240,222.5,228.05,227,222.2,47698,10860037.55,04-APR-2016,2125,INE351A01035,
UNIENTER,EQ,33.65,34.5,33.65,34,34,33.55,4885,167474,04-APR-2016,10,INE037A01022,
UNIONBANK,EQ,140.7,141.2,136.15,137.4,137.5,139.4,3751909,517906590.75,04-APR-2016,22376,INE692A01016,
UNIPLY,EQ,154.55,157.7,152,155.25,154.2,151.6,23091,3569125.2,04-APR-2016,474,INE950G01015,
UNITECH,EQ,5.35,5.4,5.15,5.15,5.15,5.25,30469247,159589402.15,04-APR-2016,23636,INE694A01020,
UNITEDBNK,EQ,20,22,19.8,20.4,20.5,19.65,374146,7622344.55,04-APR-2016,1594,INE695A01019,
UNITEDTEA,EQ,400,417.95,400,400,400,415.55,194,78567.4,04-APR-2016,25,INE458F01011,
UNITY,EQ,11.75,11.9,11.5,11.6,11.6,11.65,51237,597640.95,04-APR-2016,171,INE466H01028,
UNIVCABLES,EQ,70.35,75.5,70.35,73.8,73.8,73.7,3021,222205.05,04-APR-2016,75,INE279A01012,
UPERGANGES,EQ,121.7,127.9,119.4,123.4,123,119.4,145035,18051617.6,04-APR-2016,1657,INE018B01012,
UPL,EQ,471,471.55,460.5,467.5,468,466.45,707374,329598480.7,04-APR-2016,9906,INE628A01036,
USHAMART,EQ,11.4,11.5,11.05,11.35,11.5,11.25,322272,3645616.6,04-APR-2016,489,INE228A01035,
USHERAGRO,EQ,32,32,30.6,30.8,30.75,31.5,23338,725860.5,04-APR-2016,175,INE235G01011,
UTINIFTETF,EQ,782.6,782.6,776.4,778.86,777.95,781.15,848,660491.2,04-APR-2016,24,INF789FB1X41,
UTISENSETF,EQ,255.05,255.05,255.05,255.05,255.05,253.85,2,510.1,04-APR-2016,1,INF789FB1X58,
UTTAMSTL,EQ,28.45,29.35,28.45,28.8,28.8,28.8,63921,1845974,04-APR-2016,509,INE699A01011,
UTTAMSUGAR,EQ,37.8,43.25,37.8,41.9,41.5,36.95,495397,20467602,04-APR-2016,4463,INE786F01031,
V2RETAIL,EQ,51,51.8,49.2,50.15,50,50.35,45596,2295273.1,04-APR-2016,429,INE945H01013,
VADILALIND,EQ,645,679.9,642.1,660.35,660.1,639.75,282610,188067063.5,04-APR-2016,11905,INE694D01016,
VAIBHAVGBL,EQ,330,330,320.2,326.9,326,319.1,1051,342213.05,04-APR-2016,158,INE884A01019,
VAKRANGEE,EQ,199.55,200.65,197,199.25,198.85,199.05,820899,162899611.95,04-APR-2016,2891,INE051B01021,
VALECHAENG,EQ,29.85,30.4,29.6,30.2,30.35,29.4,36135,1087617,04-APR-2016,184,INE624C01015,
VALUEIND,EQ,12.75,12.75,12.25,12.55,12.6,12.55,5925,74185,04-APR-2016,24,INE352A01017,
VARDHACRLC,EQ,32.5,32.5,30.8,31.05,31,32.05,104927,3292944.05,04-APR-2016,288,INE116G01013,
VARDMNPOLY,EQ,41.6,47,40,40.6,41,39.2,8218,343867.05,04-APR-2016,98,INE835A01011,
VASCONEQ,EQ,25,25.45,24.5,24.75,24.75,24.5,179531,4457493.8,04-APR-2016,367,INE893I01013,
VASWANI,EQ,7.4,7.9,7.2,7.9,7.9,7.2,32242,247690.2,04-APR-2016,39,INE590L01019,
VEDL,EQ,90.65,91.9,89.95,90.65,90.6,90.05,14099243,1281799963.25,04-APR-2016,44889,INE205A01025,
VENKEYS,EQ,348.05,383,348.05,371.6,370.1,353.2,191045,70930714.9,04-APR-2016,6625,INE398A01010,
VENUSREM,EQ,88.5,90.7,88.5,90.05,90.15,89.65,23378,2104440.3,04-APR-2016,407,INE411B01019,
VESUVIUS,EQ,749,750,736,740,740,744.15,357,264805.9,04-APR-2016,34,INE386A01015,
VETO,EQ,87.9,87.9,85.25,85.85,86.75,86.55,15754,1362905.45,04-APR-2016,272,INE918N01018,
VGUARD,EQ,889.9,889.9,879.05,886.5,886,883,4651,4116289.95,04-APR-2016,294,INE951I01019,
VICEROY,EQ,16.35,16.95,16.35,16.65,16.65,16.25,53432,891471.3,04-APR-2016,188,INE048C01017,
VIDEOIND,EQ,108.5,108.75,107.5,107.95,107.9,107.9,61929,6690134.95,04-APR-2016,870,INE703A01011,
VIDHIDYE,EQ,67.45,68.15,64.95,67.85,68,65.25,36865,2457499.7,04-APR-2016,355,INE632C01026,
VIJAYABANK,EQ,33,33.1,32.25,32.4,32.45,32.05,522767,16997810.95,04-APR-2016,4627,INE705A01016,
VIJSHAN,EQ,10,10,9.25,9.65,9.5,9.8,11467,111833.65,04-APR-2016,89,INE806F01011,
VIKASECO,EQ,17.1,18.7,16.6,18.45,18.25,17.05,11611521,204618608.75,04-APR-2016,4305,INE806A01020,
VIMALOIL,EQ,47.9,48.45,47,47.6,47.3,47.4,3609,171377.95,04-APR-2016,43,INE067D01015,
VIMTALABS,EQ,72.7,74.7,70.8,72.7,72.6,71.55,34422,2503971.2,04-APR-2016,686,INE579C01029,
VINATIORGA,EQ,382.55,385,377.65,384.1,382.15,381.6,18403,7030391.8,04-APR-2016,801,INE410B01029,
VINDHYATEL,EQ,643.7,643.7,624.4,640.5,642.5,628.95,1251,792227.75,04-APR-2016,62,INE707A01012,
VINYLINDIA,EQ,50.8,51,50.15,50.6,50.45,50.3,4250,214683.35,04-APR-2016,120,INE250B01029,
VIPIND,EQ,106.35,113.85,105.55,112.6,113.1,106.35,1928628,213749731.9,04-APR-2016,14710,INE054A01027,
VIPULLTD,EQ,44.7,44.7,44.7,44.7,44.7,42.6,24875,1111912.5,04-APR-2016,27,INE946H01037,
VISAKAIND,EQ,108.55,111.5,108.1,111.05,111.15,108.05,23967,2651931.7,04-APR-2016,257,INE392A01013,
VISASTEEL,EQ,14.2,14.9,14.15,14.8,14.85,14.15,14659,213165.65,04-APR-2016,49,INE286H01012,
VISESHINFO,EQ,0.05,0.1,0.05,0.05,0.1,0.1,2676715,180854.1,04-APR-2016,61,INE861A01058,
VISHNU,EQ,289.5,294,274.2,276.5,274.95,288.35,15020,4233614.15,04-APR-2016,529,INE270I01014,
VIVIDHA,EQ,11.7,12.5,11.6,11.6,11.6,12.2,38525,447636.95,04-APR-2016,158,INE370E01029,
VIVIMEDLAB,EQ,426,427.9,420.6,422.55,420.6,421.5,18489,7841546.05,04-APR-2016,713,INE526G01013,
VKSPL,EQ,0.05,0.05,0.05,0.05,0.05,0.1,35692,1784.6,04-APR-2016,4,INE213M01024,
VLSFINANCE,EQ,32,37.9,31.25,35.8,35.6,32.35,182631,6465992.4,04-APR-2016,1171,INE709A01018,
VMART,EQ,474.75,480,470,473.3,472,467.4,1392,658592.05,04-APR-2016,101,INE665J01013,
VOLTAMP,EQ,793,808,785.55,787.85,785.95,796.2,11498,9174791.15,04-APR-2016,723,INE540H01012,
VOLTAS,EQ,285.65,289,280.5,281.45,281.95,284.85,1039418,295093473.65,04-APR-2016,15001,INE226A01021,
VRLLOG,EQ,374.5,381.4,372.5,375.9,374.5,371.8,101355,38282431.7,04-APR-2016,1906,INE366I01010,
VSSL,EQ,53,59.4,53,56,56,53,776,43208.3,04-APR-2016,28,INE050M01012,
VSTIND,EQ,1600,1608.85,1575,1582.65,1580,1610.25,3002,4766198.5,04-APR-2016,316,INE710A01016,
VSTTILLERS,EQ,1497,1538.85,1495.15,1525.7,1525,1487.9,698,1060050.55,04-APR-2016,118,INE764D01017,
VTL,EQ,782.15,796.25,779.95,793.6,794.45,783.85,40721,32327698.35,04-APR-2016,2851,INE825A01012,
WABAG,EQ,521.15,525.2,517.1,519.4,517.55,518.4,81945,42763692.8,04-APR-2016,3748,INE956G01038,
WABCOINDIA,EQ,5799,5893.3,5600,5829.8,5800,6203.45,54727,316565060.4,04-APR-2016,6797,INE342J01019,
WALCHANNAG,EQ,149.2,152.5,147.05,148.45,148.2,148.85,236931,35487990.5,04-APR-2016,3856,INE711A01022,
WANBURY,BE,46.5,47.45,45.9,45.95,45.9,47.4,3527,162775.8,04-APR-2016,39,INE107F01022,
WEALTH,SM,47.7,47.95,47.7,47.7,47.7,50.1,18000,861600,04-APR-2016,3,INE658T01017,
WEBELSOLAR,EQ,57,59.8,53.6,55.75,56,55.2,86088,4924900.55,04-APR-2016,669,INE855C01015,
WEIZFOREX,EQ,174,179,168.05,170.1,168.05,174.55,820,139816.1,04-APR-2016,17,INE726L01019,
WEIZMANIND,EQ,18.4,19.9,18.4,19.85,19.85,19.7,600,11908.6,04-APR-2016,10,INE080A01014,
WELCORP,EQ,97.5,100.5,97.5,99.6,99.05,97.75,212519,21123533.2,04-APR-2016,2490,INE191B01025,
WELENT,EQ,47.2,48.5,46.8,47.6,47.6,47.5,34157,1634138.25,04-APR-2016,152,INE625G01013,
WELINV,EQ,53.5,53.5,51.05,51.05,51.05,51,1070,57073.5,04-APR-2016,7,INE389K01018,
WELSPUNIND,EQ,98.7,99.85,95,96.05,95.55,98.65,351774,34065701.35,04-APR-2016,4295,INE192B01031,
WENDT,EQ,1741,1779.95,1739,1779.95,1779.95,1735.05,52,90607.9,04-APR-2016,7,INE274C01019,
WHEELS,EQ,987,987,964,972.25,966.1,964,702,680505.9,04-APR-2016,112,INE715A01015,
WHIRLPOOL,EQ,707.65,707.65,690,699.5,697.95,699.3,17905,12498568.75,04-APR-2016,1318,INE716A01013,
WILLAMAGOR,EQ,63.7,64.3,60.45,61.45,61.3,62.25,11540,714089.55,04-APR-2016,161,INE210A01017,
WINDMACHIN,EQ,35.15,38.4,34.25,37.6,37.7,35.6,97719,3651159.45,04-APR-2016,784,INE052A01021,
WINSOME,EQ,1.9,1.9,1.9,1.9,1.9,1.85,5609,10657.1,04-APR-2016,7,INE784B01035,
WIPRO,EQ,566.9,571.1,563.15,566.25,565,562.15,697336,395440842.45,04-APR-2016,24937,INE075A01022,
WOCKPHARMA,EQ,984.95,985,962.55,969.95,967,977.35,604899,587687948.05,04-APR-2016,17317,INE049B01025,
WONDERLA,EQ,387,394,383.7,386.45,388,385.5,22174,8574271.3,04-APR-2016,707,INE066O01014,
WSI,EQ,7.8,8.8,7.8,8.75,8.75,8.1,1102,9547.55,04-APR-2016,4,INE100D01014,
WSTCSTPAPR,EQ,69.6,72.15,69.6,70.55,71.25,70.25,283517,20042822.3,04-APR-2016,1891,INE976A01021,
XCHANGING,EQ,46.25,49.6,45.15,45.6,45.25,46.65,16614,770565.2,04-APR-2016,161,INE692G01013,
XLENERGY,EQ,2.4,2.5,2.4,2.5,2.5,2.5,560,1350.05,04-APR-2016,7,INE183H01011,
XPROINDIA,EQ,43.4,43.4,41.35,42,42,40.6,4740,199359.5,04-APR-2016,38,INE445C01015,
YESBANK,EQ,855.9,869.9,855,867.95,867.3,855.6,3239382,2798365626.65,04-APR-2016,90488,INE528G01019,
ZANDUREALT,EQ,1377.95,1392.95,1365.15,1375.05,1374,1364.05,857,1181445.75,04-APR-2016,342,INE719A01017,
ZEEL,EQ,387,396.25,387,394.75,393.5,386.75,1433084,563024581.65,04-APR-2016,43952,INE256A01028,
ZEELEARN,EQ,31.9,31.9,30.8,31.1,31.15,31.6,34796,1089443.35,04-APR-2016,260,INE565L01011,
ZEEMEDIA,EQ,18.8,18.95,18.5,18.8,18.8,18.8,185485,3470779.9,04-APR-2016,550,INE966H01019,
ZENITHBIR,EQ,0.65,0.65,0.6,0.65,0.65,0.65,8751,5637.1,04-APR-2016,8,INE318D01020,
ZENSARTECH,EQ,950.05,964.95,949,959.1,964.95,950.7,10975,10479971.75,04-APR-2016,1089,INE520A01019,
ZENTEC,EQ,80,83.4,80,82.3,82.25,81,169202,13951106.8,04-APR-2016,1590,INE251B01027,
ZICOM,EQ,80.6,81.75,79.6,80.15,79.8,79.7,31354,2512244.4,04-APR-2016,371,INE871B01014,
ZODIACLOTH,EQ,213,218,213,214,214,212.55,1112,239188.05,04-APR-2016,33,INE206B01013,
ZODJRDMKJ,EQ,35.6,35.6,32.5,32.5,32.5,34.15,344,11183.1,04-APR-2016,9,INE077B01018,
